"id";"nhogar";"miembro";"zona";"edad";"sexo";"parentes_2";"p5_2";"p6_a";"p6_b";"estado";"categori";"t13";"t14";"t15";"t18";"t19";"t28";"t29";"t29a";"t30";"sem_hs";"t33";"t34";"t35";"t37_cod_2";"t37_coda_2";"t38";"t39";"t40";"t41_cod_2";"t47";"t48";"t49";"t50a";"t50b";"t50c";"t50d";"t50e";"t50f";"t51_bis";"i1";"i4";"i6_3";"i10";"i11";"codioph";"ioph_2";"codioph_neto";"ioph_neto_2";"codios";"ios_2";"codioa";"ioa_2";"codlab";"inglab_2";"codi3_1x";"i3_1x_2";"codi3_2x";"i3_2x_2";"codi3_8x";"i3_8x_2";"codi3_est";"i3_est_2";"codi3_otr";"i3_otr_2";"codnolab";"ingnolab_2";"coding";"ingtot_2";"codi_tot";"itfb_2";"ipcfb_2";"e2";"e4";"e6";"e8";"e12";"e13";"e14";"edad_30";"nivel";"aesc";"m1";"m1_2";"m2_anio";"m3_anio";"tipcob2_2";"sn1_1";"sn1_7";"sn1_2";"sn1_3";"sn1_4";"sn1_5";"s8";"sn14";"sn16";"s28";"s29";"dh1";"dh2";"dh3";"t31_bis1";"t31_bis2";"t40bis_a";"t40bis_a1";"t40bis_a2";"t40bis_b";"t40bis_c";"t40bis_d";"t40bis_e1";"t40bis_e2";"t40bis_e3";"t40bis_f";"t40bis_g1";"t40bis_g2";"t40bis_g3";"t40bis_g4";"t40bis_g5";"t40bis_g6";"t40bis_h";"t40bis_a3_1";"t40bis_a3_2";"t40bis_a3_3";"t40bis_a3_5";"t40bis_a3_4";"ts1";"ts2";"ts3";"ts4_1";"ts4_2";"ts4_3";"ts4_4";"ts5_1";"ts5_2";"ts5_3";"ts5_4";"ts5_5";"i7_bis";"i8";"i9";"t12_bis";"t18_1";"t19_1";"t19_bis_1";"t20_1";"t21_1";"t22_1";"t48a_d";"t48b_d";"t50d_a";"t50d_b";"t50d_c";"t50d_d";"t50d_e";"t50d_f";"t51_d";"t23_1_cod";"t24_1_cod";"codi3_3x";"i3_3x_2";"codi3_4x";"i3_4x_2";"codi3_5x";"i3_5x_2";"codi3_6x";"i3_6x_2";"codi3_7x";"i3_7x_2";"codi3_81x";"i3_81x_2";"codi3_82x";"i3_82x_2";"codi3_11x";"i3_11x_2";"codi3_32x";"i3_32x_2";"codi3_33x";"i3_33x_2";"codi3_31x";"i3_31x_2";"codi3_12x";"i3_12x_2";"codi3_13x";"i3_13x_2";"codi3_10x";"i3_10x_2";"dominio";"fexp";"t48a";"t48b";"v2_2";"v4";"v12";"h1";"h2";"h3";"hacinam_2";"tipoho";"i_estratos";"i_canastas";"ca_canastas";"ct_canastas";"ca_pobreza";"ct_pobreza";"anio"
"792";"1";"3";"1";"24";"2";"3";"6";"1";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"8";"1";"1";"1";"7400";"5";"2";"1";"1";"80132";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"1500";"1";"1500";"0";"0";"2";"0";"1";"1500";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"1500";"1";"48500";"16167";"2";"0";"0";"0";"12";"1";"0";"24";"7";"15";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"2";"2";"0";"1";"2";"0";"2";"2";"4";"1";"2";"4";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"1";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"179";"2";"3";"2";"3";"1";"1";"2";"3";"1";"3";"3";"3";"24074.31";"63918.21";"22675.89";"47707.89";"2020"
"793";"1";"1";"3";"48";"1";"1";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"40";"2";"0";"2";"2100";"1";"2";"3";"4";"80311";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"70000";"1";"70000";"0";"0";"2";"0";"1";"70000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"70000";"1";"140000";"35000";"2";"0";"0";"0";"12";"1";"0";"48";"7";"15";"1";"1";"0";"1";"3";"2";"1";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"2";"0";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"614";"0";"0";"1";"3";"1";"1";"1";"3";"1";"3";"5";"5";"33319.58";"65397.12";"31384.12";"54348.22";"2020"
"793";"1";"2";"3";"46";"2";"2";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"30";"2";"0";"2";"7200";"5";"1";"2";"4";"40311";"0";"0";"1";"1";"2";"2";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"70000";"1";"70000";"0";"0";"2";"0";"1";"70000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"70000";"1";"140000";"35000";"2";"0";"0";"0";"14";"1";"0";"46";"7";"19";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"1";"2";"2";"2";"4";"2";"0";"1";"0";"0";"0";"1";"1";"1";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"614";"0";"0";"1";"3";"1";"1";"1";"3";"1";"3";"5";"5";"33319.58";"65397.12";"31384.12";"54348.22";"2020"
"793";"1";"3";"3";"14";"2";"3";"6";"1";"2";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"140000";"35000";"1";"2";"7";"2";"0";"0";"0";"14";"4";"8";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"2";"0";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"614";"0";"0";"1";"3";"1";"1";"1";"3";"1";"3";"5";"5";"33319.58";"65397.12";"31384.12";"54348.22";"2020"
"793";"1";"4";"3";"13";"1";"3";"0";"1";"2";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"140000";"35000";"1";"2";"7";"1";"0";"0";"0";"13";"4";"7";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"614";"0";"0";"1";"3";"1";"1";"1";"3";"1";"3";"5";"5";"33319.58";"65397.12";"31384.12";"54348.22";"2020"
"794";"1";"1";"3";"48";"2";"1";"5";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"11";"1";"1";"2";"8600";"7";"2";"2";"1";"40111";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"13000";"1";"13000";"0";"0";"1";"8000";"1";"21000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"21000";"1";"37000";"18500";"2";"0";"0";"0";"13";"1";"0";"48";"7";"17";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"1";"1";"2";"2";"4";"1";"2";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"403";"5";"2";"2";"3";"1";"1";"3";"3";"1";"4";"3";"3";"16842.86";"46748.87";"15864.5";"33273.94";"2020"
"794";"1";"2";"3";"27";"1";"3";"6";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"22";"1";"2";"2";"8000";"5";"2";"2";"4";"92332";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"16000";"1";"16000";"0";"0";"2";"0";"1";"16000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"16000";"1";"37000";"18500";"1";"1";"13";"6";"0";"0";"0";"27";"6";"16";"1";"1";"0";"1";"3";"2";"1";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"1";"2";"1";"0";"0";"0";"2";"1";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"403";"0";"0";"2";"3";"1";"1";"3";"3";"1";"4";"3";"3";"16842.86";"46748.87";"15864.5";"33273.94";"2020"
"795";"1";"1";"1";"48";"1";"1";"1";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"48";"1";"1";"2";"5500";"3";"2";"1";"1";"10132";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"60000";"1";"60000";"0";"0";"1";"15000";"1";"75000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"75000";"1";"75000";"37500";"2";"0";"0";"0";"13";"1";"0";"47";"7";"17";"3";"3";"0";"1989";"3";"2";"1";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"2";"1";"2";"4";"0";"0";"0";"2";"1";"2";"2";"1";"1";"3";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"0";"2";"0";"2";"1";"2";"2";"1";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"188";"5";"1";"2";"3";"1";"1";"1";"3";"1";"3";"5";"5";"18307.46";"36960.26";"17244.02";"29384.56";"2020"
"795";"1";"2";"1";"47";"1";"2";"1";"0";"0";"3";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"75000";"37500";"2";"0";"0";"0";"12";"1";"0";"47";"7";"15";"1";"1";"0";"1";"4";"2";"2";"2";"1";"2";"2";"2";"0";"2";"0";"0";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"188";"0";"0";"2";"3";"1";"1";"1";"3";"1";"3";"5";"5";"18307.46";"36960.26";"17244.02";"29384.56";"2020"
"796";"1";"1";"3";"48";"2";"1";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"20";"1";"1";"2";"3200";"1";"2";"3";"4";"30333";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"85000";"1";"85000";"0";"0";"2";"0";"1";"85000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"85000";"9";"115000";"28750";"2";"0";"0";"0";"13";"2";"1";"48";"6";"13";"6";"6";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"1";"2";"2";"2";"4";"1";"2";"5";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"570";"0";"0";"2";"3";"1";"1";"1";"3";"1";"3";"5";"5";"32770.35";"67380.69";"30866.8";"54837.17";"2020"
"796";"1";"2";"3";"50";"1";"2";"2";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"40";"2";"0";"2";"9602";"8";"2";"2";"1";"57113";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"30000";"9";"30000";"0";"0";"2";"0";"9";"30000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"30000";"9";"115000";"28750";"2";"0";"0";"0";"7";"2";"1";"49";"4";"8";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"1";"2";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"1";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"570";"5";"1";"2";"3";"1";"1";"1";"3";"1";"3";"5";"5";"32770.35";"67380.69";"30866.8";"54837.17";"2020"
"796";"1";"3";"3";"19";"2";"3";"6";"2";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"115000";"28750";"1";"1";"13";"11";"0";"0";"0";"18";"6";"12";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"2";"0";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"570";"0";"0";"2";"3";"1";"1";"1";"3";"1";"3";"5";"5";"32770.35";"67380.69";"30866.8";"54837.17";"2020"
"796";"1";"4";"3";"13";"1";"3";"0";"2";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"115000";"28750";"1";"2";"3";"7";"0";"0";"0";"12";"2";"6";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"570";"0";"0";"2";"3";"1";"1";"1";"3";"1";"3";"5";"5";"32770.35";"67380.69";"30866.8";"54837.17";"2020"
"797";"1";"1";"1";"48";"2";"1";"3";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"60";"2";"0";"2";"8600";"7";"2";"2";"4";"40202";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"60000";"1";"60000";"9";"30000";"2";"0";"9";"90000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"90000";"9";"200000";"50000";"2";"0";"0";"0";"13";"1";"0";"47";"7";"17";"4";"5";"2007";"2007";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"1";"3";"2";"2";"4";"2";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"589";"0";"0";"2";"4";"1";"1";"2";"4";"1";"6";"5";"5";"32404.2";"82408.88";"30521.92";"61076.18";"2020"
"797";"1";"2";"1";"45";"1";"8";"3";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"63";"2";"0";"2";"8600";"7";"2";"2";"4";"40202";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"60000";"1";"60000";"9";"50000";"2";"0";"9";"110000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"110000";"9";"200000";"50000";"2";"0";"0";"0";"12";"1";"0";"45";"7";"15";"4";"5";"2011";"2011";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"4";"2";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"589";"0";"0";"2";"4";"1";"1";"2";"4";"1";"6";"5";"5";"32404.2";"82408.88";"30521.92";"61076.18";"2020"
"797";"1";"3";"1";"17";"1";"3";"6";"2";"1";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"200000";"50000";"1";"1";"7";"5";"0";"0";"0";"17";"4";"11";"4";"5";"2014";"2014";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"589";"0";"0";"2";"4";"1";"1";"2";"4";"1";"6";"5";"5";"32404.2";"82408.88";"30521.92";"61076.18";"2020"
"797";"1";"4";"1";"4";"1";"3";"0";"2";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"200000";"50000";"1";"3";"18";"0";"0";"0";"0";"4";"1";"0";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"589";"0";"0";"2";"4";"1";"1";"2";"4";"1";"6";"5";"5";"32404.2";"82408.88";"30521.92";"61076.18";"2020"
"798";"1";"1";"1";"48";"1";"1";"1";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"39";"1";"1";"2";"7100";"5";"2";"2";"3";"72331";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"77000";"1";"77000";"2";"0";"2";"0";"1";"77000";"2";"0";"1";"22000";"2";"0";"2";"0";"2";"0";"1";"22000";"1";"99000";"1";"229000";"114500";"2";"0";"0";"0";"13";"1";"0";"47";"7";"17";"3";"3";"0";"1979";"3";"2";"1";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"2";"1";"2";"6";"0";"0";"0";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"518";"0";"0";"2";"2";"1";"1";"1";"2";"1";"3";"6";"5";"18307.46";"37304.42";"17244.02";"29723.6";"2020"
"798";"1";"2";"1";"43";"1";"2";"1";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"45";"2";"0";"2";"2100";"1";"2";"2";"4";"40331";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"130000";"1";"130000";"0";"0";"2";"0";"1";"130000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"130000";"1";"229000";"114500";"2";"0";"0";"0";"14";"1";"0";"43";"7";"19";"1";"1";"0";"2000";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"2";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"518";"0";"0";"2";"2";"1";"1";"1";"2";"1";"3";"6";"5";"18307.46";"37304.42";"17244.02";"29723.6";"2020"
